congress,chamber,icpsr,district_code,state_abbrev,party_code,bioname,d1
91,House,1154,10,VA,R,"BROYHILL, Joel Thomas",-0.215
91,House,2706,1,VA,D,"DOWNING, Thomas Nelms",-0.606
91,House,7500,6,VA,R,"POFF, Richard Harding",1.302
91,House,9802,9,VA,R,"WAMPLER, William Creed",-0.225
91,House,10603,7,VA,D,"MARSH, John Otho, Jr.",-0.244
91,House,10767,3,VA,D,"SATTERFIELD, David Edward, III",1.446
91,House,11048,8,VA,R,"SCOTT, William Lloyd",-0.299
91,House,12011,5,VA,D,"DANIEL, Wilbur Clarence (Dan)",-0.163
91,House,12033,2,VA,R,"WHITEHURST, George William",-0.392
91,House,4043,3,WA,D,"HANSEN, Julia Butler",-0.3
91,House,6101,4,WA,R,"MAY, Catherine Dean",0.193
91,House,7313,1,WA,R,"PELLY, Thomas Minor",0.02
91,House,10700,7,WA,D,"ADAMS, Brockman (Brock)",-0.215
91,House,10726,5,WA,D,"FOLEY, Thomas Stephen",-0.177
91,House,10738,6,WA,D,"HICKS, Floyd Verne",-0.254
91,House,10756,2,WA,D,"MEEDS, Edwin Lloyd",-0.278
91,House,4276,4,WV,D,"HECHLER, Kenneth William",-1.956
91,House,6584,1,WV,D,"MOLLOHAN, Robert Homer",-0.196
91,House,8564,3,WV,D,"SLACK, John Mark, Jr.",0.062
91,House,8824,2,WV,D,"STAGGERS, Harley Orrin",-0.092
91,House,10744,5,WV,D,"KEE, James",-0.178
91,House,1371,8,WI,R,"BYRNES, John William",-0.225
91,House,2383,9,WI,R,"DAVIS, Glenn Robert",-0.248
91,House,5101,2,WI,D,"KASTENMEIER, Robert William",-0.227
91,House,7046,10,WI,R,"O'KONSKI, Alvin Edward",1.375
91,House,7824,5,WI,D,"REUSS, Henry Schoellkopf",-0.432
91,House,10463,4,WI,D,"ZABLOCKI, Clement John",-0.192
91,House,10556,1,WI,R,"SCHADEBERG, Henry Carl",-0.175
91,House,10564,3,WI,R,"THOMSON, Vernon Wallace",1.41
91,House,11051,6,WI,R,"STEIGER, William Albert",1.416
91,House,12036,7,WI,D,"OBEY, David Ross",-1.882
91,House,12034,1,WY,R,"WOLD, John Schiller",1.402
92,House,195,3,AL,D,"ANDREWS, George William",0.805
92,House,5058,8,AL,D,"JONES, Robert Emmett, Jr.",0.519
92,House,10706,6,AL,R,"BUCHANAN, John Hall, Jr.",-0.386
92,House,10717,2,AL,R,"DICKINSON, William Louis",0.758
92,House,10721,1,AL,R,"EDWARDS, William Jackson (Jack)",0.812
92,House,11000,7,AL,D,"BEVILL, Tom",0.733
92,House,11037,4,AL,D,"NICHOLS, William Flynt",0.888
92,House,12014,5,AL,D,"FLOWERS, Walter",0.705
92,House,13053,3,AL,D,"ANDREWS, Elizabeth Bullock",0.951
92,House,13006,1,AK,D,"BEGICH, Nicholas Joseph",-0.376
92,House,7845,1,AZ,R,"RHODES, John Jacob",1.071
92,House,10566,2,AZ,D,"UDALL, Morris King",-1.227
92,House,11050,3,AZ,R,"STEIGER, Sam",1.705
92,House,6532,2,AR,D,"MILLS, Wilbur Daigh",0.782
92,House,10791,4,AR,D,"PRYOR, David Hampton",-0.836
92,House,11020,3,AR,R,"HAMMERSCHMIDT, John Paul",1.097
92,House,12000,1,AR,D,"ALEXANDER, William Vollie (Bill), Jr.",0.706
92,House,3867,10,CA,R,"GUBSER, Charles Samuel",-0.247
92,House,4514,19,CA,D,"HOLIFIELD, Chester Earl",0.691
92,House,4592,32,CA,R,"HOSMER, Craig",0.714
92,House,4957,2,CA,D,"JOHNSON, Harold Terry",0.694
92,House,5929,6,CA,R,"MAILLIARD, William Somers",-0.136
92,House,6240,15,CA,D,"McFALL, John Joseph",1.081
92,House,6483,8,CA,D,"MILLER, George Paul",-0.178
92,House,6756,3,CA,D,"MOSS, John Emerson",-1.433
92,House,8549,16,CA,D,"SISK, Bernice Frederic",0.681
92,House,8628,20,CA,R,"SMITH, H. Allen",1.78
92,House,9240,13,CA,R,"TEAGUE, Charles McKevett",0.608
92,House,10249,36,CA,R,"WILSON, Robert Carlton (Bob)",0.622
92,House,10505,28,CA,R,"BELL, Alphonzo",-0.276
92,House,10511,22,CA,D,"CORMAN, James Charles",-1.049
92,House,10553,24,CA,R,"ROUSSELOT, John Harbin",2.042
92,House,10577,5,CA,D,"BURTON, Phillip",-1.197
92,House,10579,1,CA,R,"CLAUSEN, Donald Holst",0.08
92,House,10580,23,CA,R,"CLAWSON, Delwin Morgan",0.832
92,House,10583,9,CA,D,"EDWARDS, William Donlon (Don)",-1.421
92,House,10594,34,CA,D,"HANNA, Richard Thomas",-0.364
92,House,10595,21,CA,D,"HAWKINS, Augustus Freeman (Gus)",-1.815
92,House,10599,4,CA,D,"LEGGETT, Robert Louis",-0.184
92,House,10621,30,CA,D,"ROYBAL, Edward R.",-1.311
92,House,10631,12,CA,R,"TALCOTT, Burt Lacklen",0.719
92,House,10633,37,CA,D,"VAN DEERLIN, Lionel",-1.261
92,House,10640,31,CA,D,"WILSON, Charles Herbert",-0.883
92,House,10790,26,CA,D,"REES, Thomas Mankell",-1.277
92,House,10793,14,CA,D,"WALDIE, Jerome Russell",-1.541
92,House,11031,18,CA,R,"MATHIAS, Robert Bruce (Bob)",0.68
92,House,11038,33,CA,R,"PETTIS, Jerry Lyle",0.192
92,House,11055,25,CA,R,"WIGGINS, Charles Edward",1.286
92,House,11063,11,CA,R,"McCLOSKEY, Paul Norton , Jr. (Pete)",-1.4
92,House,12001,17,CA,D,"ANDERSON, Glenn Malcolm",-1.679
92,House,12037,27,CA,R,"GOLDWATER, Barry Morris, Jr.",0.075
92,House,12043,35,CA,R,"SCHMITZ, John George",2.893
92,House,13010,29,CA,D,"DANIELSON, George Elmore",-0.706
92,House,13011,7,CA,D,"DELLUMS, Ronald V.",-2.042
92,House,13046,38,CA,R,"VEYSEY, Victor Vincent",0.461
92,House,275,4,CO,D,"ASPINALL, Wayne Norviel",1.324
92,House,10572,2,CO,R,"BROTZMAN, Donald Glenn",0.205
92,House,10723,3,CO,D,"EVANS, Frank Edward",0.303
92,House,13028,1,CO,R,"McKEVITT, James Douglas (Mike)",0.443
92,House,3553,3,CT,D,"GIAIMO, Robert Nicholas",-0.266
92,House,6586,5,CT,D,"MONAGAN, John Stephen",-0.227
92,House,12047,2,CT,R,"STEELE, Robert Hampton",-1.08
92,House,13009,1,CT,D,"COTTER, William Ross",-0.923
92,House,13016,6,CT,D,"GRASSO, Ella Tambussi",-1.85
92,House,13029,4,CT,R,"McKINNEY, Stewart Brett",-0.975
92,House,13014,1,DE,R,"du PONT, Pierre Samuel, IV",-0.781
92,House,633,3,FL,D,"BENNETT, Charles Edward",-0.103
92,House,3078,12,FL,D,"FASCELL, Dante Bruno",-1.27
92,House,3929,7,FL,D,"HALEY, James Andrew",1.537
92,House,7333,11,FL,D,"PEPPER, Claude Denson",-0.233
92,House,8032,9,FL,D,"ROGERS, Paul Grant",-0.403
92,House,8507,1,FL,D,"SIKES, Robert Lee Fulton",0.703
92,House,10587,2,FL,D,"FUQUA, Don",0.576
92,House,10588,6,FL,D,"GIBBONS, Sam Melville",-0.417
92,House,11007,10,FL,R,"BURKE, J. Herbert",-0.265
92,House,12007,4,FL,D,"CHAPPELL, William Venroe, Jr.",0.597
92,House,12015,5,FL,R,"FREY, Louis, Jr.",-0.15
92,House,13047,8,FL,R,"YOUNG, Charles William (Bill)",-0.031
92,House,3242,6,GA,D,"FLYNT, John James, Jr.",1.693
92,House,5436,9,GA,D,"LANDRUM, Phillip Mitchell",1.019
92,House,10512,7,GA,D,"DAVIS, John William",0.719
92,House,10522,1,GA,D,"HAGAN, George Elliott",1.276
92,House,10563,10,GA,D,"STEPHENS, Robert Grier, Jr.",1.117
92,House,11002,4,GA,R,"BLACKBURN, Benjamin Bentley",1.376
92,House,11005,3,GA,D,"BRINKLEY, Jack Thomas",0.109
92,House,11052,8,GA,D,"STUCKEY, Williamson Sylvester, Jr.",0.233
92,House,11053,5,GA,R,"THOMPSON, Standish Fletcher",0.764
92,House,13023,2,GA,D,"MATHIS, Marvin Dawson",0.732
92,House,10605,1,HI,D,"MATSUNAGA, Spark Masayuki",-0.14
92,House,10757,2,HI,D,"MINK, Patsy Takemoto",-1.055
92,House,11029,1,ID,R,"McCLURE, James Albertus",0.658
92,House,12016,2,ID,R,"HANSEN, Orval Howard",0.745
92,House,226,17,IL,R,"ARENDS, Leslie Cornelius",0.83
92,House,1941,10,IL,R,"COLLIER, Harold Reginald",0.543
92,House,2525,4,IL,R,"DERWINSKI, Edward Joseph",0.596
92,House,3769,21,IL,D,"GRAY, Kenneth James",0.531
92,House,5326,5,IL,D,"KLUCZYNSKI, John Carl",-0.371
92,House,6455,18,IL,R,"MICHEL, Robert Henry",1.321
92,House,7610,24,IL,D,"PRICE, Charles Melvin",-0.742
92,House,7642,11,IL,D,"PUCINSKI, Roman Conrad",-1.358
92,House,8080,8,IL,D,"ROSTENKOWSKI, Daniel David",-0.817
92,House,8474,23,IL,D,"SHIPLEY, George Edward",0.121
92,House,8814,22,IL,R,"SPRINGER, William Lee",0.624
92,House,10421,9,IL,D,"YATES, Sidney Richard",-1.896
92,House,10501,16,IL,R,"ANDERSON, John Bayard",0.223
92,House,10517,20,IL,R,"FINDLEY, Paul",1.146
92,House,10606,12,IL,R,"McCLORY, Robert",0.023
92,House,10617,15,IL,R,"REID, Charlotte Thompson",0.372
92,House,10703,7,IL,D,"ANNUNZIO, Frank",-0.688
92,House,10722,14,IL,R,"ERLENBORN, John Neal",0.298
92,House,11041,19,IL,R,"RAILSBACK, Thomas Fisher",0.234
92,House,12025,2,IL,D,"MIKVA, Abner Joseph",-2.058
92,House,12041,13,IL,R,"CRANE, Philip Miller",2.073
92,House,12045,6,IL,D,"COLLINS, George Washington",-0.528
92,House,13030,1,IL,D,"METCALFE, Ralph Harold",-0.747
92,House,13032,3,IL,D,"MURPHY, Morgan Francis",-0.771
92,House,13054,15,IL,R,"CARLSON, Cliffard Dale",0.124
92,House,948,3,IN,D,"BRADEMAS, John",-1.319
92,House,986,6,IN,R,"BRAY, William Gilmer",0.954
92,House,5900,1,IN,D,"MADDEN, Ray John",-1.063
92,House,8084,4,IN,D,"ROUSH, John Edward",-0.67
92,House,10732,9,IN,D,"HAMILTON, Lee Herbert",-0.931
92,House,10742,11,IN,D,"JACOBS, Andrew, Jr.",-0.638
92,House,11036,7,IN,R,"MYERS, John Thomas",0.691
92,House,11059,8,IN,R,"ZION, Roger Herschel",0.613
92,House,12012,10,IN,R,"DENNIS, David Worth",0.545
92,House,12020,2,IN,R,"LANDGREBE, Earl Fredrick",1.467
92,House,13018,5,IN,R,"HILLIS, Elwood Haynes",-0.093
92,House,3853,3,IA,R,"GROSS, Harold Royce",2.801
92,House,5385,4,IA,R,"KYL, John Henry",0.693
92,House,8288,1,IA,R,"SCHWENGEL, Frederick Delbert",0.231
92,House,8672,5,IA,D,"SMITH, Neal Edward",0.391
92,House,10715,2,IA,D,"CULVER, John Chester",-1.816
92,House,11032,6,IA,R,"MAYNE, Wiley",0.784
92,House,11047,7,IA,R,"SCHERLE, William Joseph",1.451
92,House,10559,4,KS,R,"SHRIVER, Garner E.",0.218
92,House,10625,5,KS,R,"SKUBITZ, Joe",0.602
92,House,11057,3,KS,R,"WINN, Edward Lawrence, Jr. (Larry)",0.624
92,House,12029,1,KS,R,"SEBELIUS, Keith George",0.954
92,House,13037,2,KS,D,"ROY, William Robert",0.001
92,House,6845,2,KY,D,"NATCHER, William Huston",0.785
92,House,7343,7,KY,D,"PERKINS, Carl Dewey",0.066
92,House,9056,1,KY,D,"STUBBLEFIELD, Frank Albert",0.779
92,House,9882,6,KY,D,"WATTS, John Clarence",0.384
92,House,10626,4,KY,R,"SNYDER, Marion Gene",-0.133
92,House,10710,5,KY,R,"CARTER, Tim Lee",0.314
92,House,13024,3,KY,D,"MAZZOLI, Romano Louis",-0.494
92,House,13051,6,KY,D,"CURLIN, William Prather, Jr.",0.31
92,House,824,2,LA,D,"BOGGS, Thomas Hale, Sr.",0.419
92,House,4275,1,LA,D,"HÉBERT, Felix Edward",0.749
92,House,7228,5,LA,D,"PASSMAN, Otto Ernest",1.655
92,House,10567,4,LA,D,"WAGGONNER, Joseph David, Jr.",1.326
92,House,10746,8,LA,D,"LONG, Speedy Oteria",1.273
92,House,10787,7,LA,D,"EDWARDS, Edwin Washington",-0.058
92,House,11042,6,LA,D,"RARICK, John Richard",2.275
92,House,12005,3,LA,D,"CAFFERY, Patrick Thomson",0.693
92,House,13056,7,LA,D,"BREAUX, John Berlinger",1.258
92,House,10736,2,ME,D,"HATHAWAY, William Dodd",-0.34
92,House,11027,1,ME,D,"KYROS, Peter Nicholas",-0.693
92,House,3480,3,MD,D,"GARMATZ, Edward Alexander",0.496
92,House,10601,2,MD,D,"LONG, Clarence Dickinson",-0.676
92,House,11019,8,MD,R,"GUDE, Gilbert",-1.599
92,House,12018,5,MD,R,"HOGAN, Lawrence Joseph",0.122
92,House,13008,6,MD,D,"BYRON, Goodloe Edgar",0.367
92,House,13031,7,MD,D,"MITCHELL, Parren James",-2.032
92,House,13039,4,MD,D,"SARBANES, Paul Spyros",-2.112
92,House,13049,1,MD,R,"MILLS, William Oswald",0.847
92,House,830,2,MA,D,"BOLAND, Edward Patrick",-0.619
92,House,1265,11,MA,D,"BURKE, James Anthony",-1.032
92,House,2009,1,MA,R,"CONTE, Silvio Ottavio",-1.073
92,House,2660,4,MA,D,"DONOHUE, Harold Daniel",-0.727
92,House,5131,12,MA,R,"KEITH, Hastings",0.431
92,House,5873,7,MA,D,"MACDONALD, Torbert Hart",-1.246
92,House,7081,8,MA,D,"O'NEILL, Thomas Philip, Jr. (Tip)",-0.632
92,House,10538,5,MA,R,"MORSE, Frank Bradford",-1.638
92,House,11021,10,MA,R,"HECKLER, Margaret M.",-0.787
92,House,12040,6,MA,D,"HARRINGTON, Michael Joseph",-2.139
92,House,13013,3,MA,D,"DRINAN, Robert Frederick",-2.073
92,House,13017,9,MA,D,"HICKS, Louise Day",-0.731
92,House,1087,18,MI,R,"BROOMFIELD, William S.",-0.099
92,House,1610,10,MI,R,"CEDERBERG, Elford Albin",0.972
92,House,1620,6,MI,R,"CHAMBERLAIN, Charles Ernest",0.388
92,House,2594,13,MI,D,"DIGGS, Charles Coles, Jr.",-0.626
92,House,2605,16,MI,D,"DINGELL, John David, Jr.",-1.755
92,House,3268,5,MI,R,"FORD, Gerald Rudolph, Jr.",0.564
92,House,3830,17,MI,D,"GRIFFITHS, Martha Wright",-0.509
92,House,7043,12,MI,D,"O'HARA, James Grant",-1.052
92,House,10526,8,MI,R,"HARVEY, James",0.19
92,House,10540,14,MI,D,"NEDZI, Lucien Norbert",-1.342
92,House,10597,4,MI,R,"HUTCHINSON, J. Edward",0.56
92,House,10713,1,MI,D,"CONYERS, John, Jr.",-1.825
92,House,10727,15,MI,D,"FORD, William David",-2.099
92,House,10794,9,MI,R,"VANDER JAGT, Guy Adrian",-0.321
92,House,11006,3,MI,R,"BROWN, Garry Eldridge",0.057
92,House,11015,2,MI,R,"ESCH, Marvin Leonel",-0.264
92,House,11030,19,MI,R,"McDONALD, Jack H.",0.904
92,House,11045,11,MI,R,"RUPPE, Philip Edward",-0.237
92,House,91043,7,MI,R,"RIEGLE, Donald Wayne, Jr.",-1.761
92,House,789,8,MN,D,"BLATNIK, John Anton",-0.06
92,House,5098,4,MN,D,"KARTH, Joseph Edward",-1.517
92,House,6860,2,MN,R,"NELSEN, Ancher",0.526
92,House,7671,1,MN,R,"QUIE, Albert Harold",-0.138
92,House,10585,5,MN,D,"FRASER, Donald MacKay",-1.955
92,House,11060,6,MN,R,"ZWACH, John Matthew",-0.117
92,House,13007,7,MN,D,"BERGLAND, Robert Selmer",-0.075
92,House,13015,3,MN,R,"FRENZEL, William Eldridge",-0.524
92,House,13,1,MS,D,"ABERNETHY, Thomas Gerstle",2.028
92,House,1952,5,MS,D,"COLMER, William Meyers",1.692
92,House,10075,2,MS,D,"WHITTEN, Jamie Lloyd",1.28
92,House,11035,4,MS,D,"MONTGOMERY, Gillespie V. (Sonny)",1.578
92,House,11065,3,MS,D,"GRIFFIN, Charles Hudson",1.541
92,House,835,5,MO,D,"BOLLING, Richard Walker",-0.5
92,House,4724,6,MO,D,"HULL, William Raleigh, Jr.",0.906
92,House,7717,4,MO,D,"RANDALL, William Joseph",0.538
92,House,9072,3,MO,D,"SULLIVAN, Leonor Kretzer",-0.54
92,House,10523,7,MO,R,"HALL, Durward Gorham",2.431
92,House,10528,8,MO,D,"ICHORD, Richard Howard, II",0.862
92,House,10740,9,MO,D,"HUNGATE, William Leonard",0.326
92,House,12004,10,MO,D,"BURLISON, Bill D.",-0.026
92,House,12009,1,MO,D,"CLAY, William Lacy, Sr.",-1.144
92,House,12031,2,MO,D,"SYMINGTON, James Wadsworth",-0.902
92,House,12039,2,MT,D,"MELCHER, John",-0.197
92,House,13041,1,MT,R,"SHOUP, Richard Gardner (Dick)",0.919
92,House,10534,3,NE,R,"MARTIN, David Thomas",1.899
92,House,13025,2,NE,R,"McCOLLISTER, John Yetter",0.794
92,House,13045,1,NE,R,"THONE, Charles",0.453
92,House,433,1,NV,D,"BARING, Walter Stephan, Jr.",0.602
92,House,10581,2,NH,R,"CLEVELAND, James Colgate",0.256
92,House,10639,1,NH,R,"WYMAN, Louis Crosby",0.693
92,House,2329,14,NJ,D,"DANIELS, Dominick Vincent",-0.683
92,House,2804,12,NJ,R,"DWYER, Florence Price",-0.666
92,House,3364,5,NJ,R,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.",-0.173
92,House,3433,13,NJ,D,"GALLAGHER, Cornelius Edward",-0.977
92,House,8010,10,NJ,D,"RODINO, Peter Wallace, Jr.",-0.869
92,House,9322,4,NJ,D,"THOMPSON, Frank, Jr.",-0.532
92,House,10091,7,NJ,R,"WIDNALL, William Beck",0.414
92,House,10609,11,NJ,D,"MINISH, Joseph George",-0.905
92,House,10613,15,NJ,D,"PATTEN, Edward James",-0.418
92,House,10737,9,NJ,D,"HELSTOSKI, Henry",-1.096
92,House,10739,3,NJ,D,"HOWARD, James John",-0.591
92,House,11022,1,NJ,R,"HUNT, John Edmund",0.773
92,House,11046,2,NJ,R,"SANDMAN, Charles William, Jr.",0.64
92,House,12042,8,NJ,D,"ROE, Robert A.",-0.547
92,House,12046,6,NJ,R,"FORSYTHE, Edwin Bell",0.22
92,House,12022,1,NM,R,"LUJÁN, Manuel, Jr.",-0.316
92,House,13038,2,NM,D,"RUNNELS, Harold Lowell",0.159
92,House,1611,10,NY,D,"CELLER, Emanuel",-0.637
92,House,2476,9,NY,D,"DELANEY, James Joseph",-0.203
92,House,2752,41,NY,D,"DULSKI, Thaddeus Joseph",-0.968
92,House,3967,6,NY,R,"HALPERN, Seymour",-1.908
92,House,7467,32,NY,R,"PIRNIE, Alexander",0.717
92,House,7995,33,NY,R,"ROBISON, Howard Winfield",-0.073
92,House,8049,14,NY,D,"ROONEY, John James",0.134
92,House,9017,29,NY,D,"STRATTON, Samuel Studdiford",-0.227
92,House,10500,7,NY,D,"ADDABBO, Joseph Patrick",-0.704
92,House,10508,15,NY,D,"CAREY, Hugh Leo",-0.218
92,House,10530,30,NY,R,"KING, Carleton James",0.584
92,House,10545,1,NY,D,"PIKE, Otis Grey",-1.389
92,House,10551,8,NY,D,"ROSENTHAL, Benjamin Stanley",-1.876
92,House,10555,20,NY,D,"RYAN, William Fitts",-2.086
92,House,10592,2,NY,R,"GROVER, James Russell, Jr.",0.268
92,House,10596,36,NY,R,"HORTON, Frank Jefferson",-0.411
92,House,10611,16,NY,D,"MURPHY, John Michael",-0.249
92,House,10618,26,NY,R,"REID, Ogden Rogers",-1.608
92,House,10638,4,NY,R,"WYDLER, John Waldemar",-0.052
92,House,10705,23,NY,D,"BINGHAM, Jonathan Brewster",-1.81
92,House,10712,37,NY,R,"CONABLE, Barber Benjamin, Jr.",0.611
92,House,10718,27,NY,D,"DOW, John Goodchild",-1.019
92,House,10733,35,NY,D,"HANLEY, James Michael",-0.335
92,House,10749,31,NY,R,"McEWEN, Robert Cameron",0.38
92,House,10768,22,NY,D,"SCHEUER, James Haas",-1.764
92,House,10771,40,NY,R,"SMITH, Henry P., III",-0.055
92,House,10784,3,NY,D,"WOLFF, Lester Lionel",-1.718
92,House,11004,11,NY,D,"BRASCO, Frank James",-1.129
92,House,11064,13,NY,D,"PODELL, Bertram L.",-1.945
92,House,12003,24,NY,D,"BIAGGI, Mario",-0.285
92,House,12008,12,NY,D,"CHISHOLM, Shirley Anita",-1.819
92,House,12013,28,NY,R,"FISH, Hamilton, Jr.",-0.864
92,House,12017,38,NY,R,"HASTINGS, James Fred",0.457
92,House,12019,17,NY,D,"KOCH, Edward Irving",-2.089
92,House,13001,19,NY,D,"ABZUG, Bella Savitzky",-2.13
92,House,13004,21,NY,D,"BADILLO, Herman",-2.038
92,House,13020,39,NY,R,"KEMP, Jack French",-0.434
92,House,13021,5,NY,R,"LENT, Norman Frederick",-0.455
92,House,13035,18,NY,D,"RANGEL, Charles B.",-2.005
92,House,13044,34,NY,R,"TERRY, John Hart",0.637
92,House,93033,25,NY,R,"PEYSER, Peter A.",-0.186
92,House,3321,2,NC,D,"FOUNTAIN, Lawrence H.",0.557
92,House,5019,9,NC,R,"JONAS, Charles Raper",1.508
92,House,5606,7,NC,D,"LENNON, Alton Asa",0.901
92,House,9230,11,NC,D,"TAYLOR, Roy Arthur",0.131
92,House,10527,3,NC,D,"HENDERSON, David Newton",0.787
92,House,10574,10,NC,R,"BROYHILL, James Thomas",0.248
92,House,10788,1,NC,D,"JONES, Walter Beaman, Sr.",0.687
92,House,11017,4,NC,D,"GALIFIANAKIS, Nick",-0.118
92,House,12026,5,NC,R,"MIZELL, Wilmer David (Vinegar Bend)",0.713
92,House,12027,6,NC,D,"PREYER, Lunsford Richardson",-0.569
92,House,12028,8,NC,R,"RUTH, Earl Baker",0.679
92,House,10569,1,ND,R,"ANDREWS, Mark",0.811
92,House,13022,2,ND,D,"LINK, Arthur Albert",-0.239
92,House,267,9,OH,D,"ASHLEY, Thomas William Ludlow",-0.9
92,House,680,8,OH,R,"BETTS, Jackson Edward",1.082
92,House,891,16,OH,R,"BOW, Frank Townsend",1.26
92,House,2533,12,OH,R,"DEVINE, Samuel Leeper",1.121
92,House,4247,18,OH,D,"HAYS, Wayne Levere",-0.682
92,House,5495,5,OH,R,"LATTA, Delbert Leroy",0.214
92,House,6204,4,OH,R,"McCULLOCH, William Moore",0.559
92,House,6548,23,OH,R,"MINSHALL, William Edwin, Jr.",-0.936
92,House,9623,22,OH,D,"VANIK, Charles Albert",-3.047
92,House,10502,17,OH,R,"ASHBROOK, John Milan",2.179
92,House,10510,2,OH,R,"CLANCY, Donald Daniel",0.637
92,House,10525,6,OH,R,"HARSHA, William Howard",0.073
92,House,10539,13,OH,R,"MOSHER, Charles Adams",-0.506
92,House,10773,11,OH,R,"STANTON, John William",-0.493
92,House,10786,7,OH,R,"BROWN, Clarence J., Jr.",0.126
92,House,11034,10,OH,R,"MILLER, Clarence E.",0.629
92,House,11054,3,OH,R,"WHALEN, Charles William, Jr.",-1.391
92,House,11058,15,OH,R,"WYLIE, Chalmers Pangburn",-0.112
92,House,12030,21,OH,D,"STOKES, Louis",-2.026
92,House,12044,19,OH,D,"CARNEY, Charles Joseph",-1.161
92,House,13019,1,OH,R,"KEATING, William John",-0.144
92,House,13034,24,OH,R,"POWELL, Walter Eugene",1.141
92,House,13040,14,OH,D,"SEIBERLING, John Frederick",-2.006
92,House,13043,20,OH,D,"STANTON, James Vincent",-0.384
92,House,62,3,OK,D,"ALBERT, Carl Bert",0.718
92,House,590,1,OK,R,"BELCHER, Page Henry",1.245
92,House,2854,2,OK,D,"EDMONDSON, Edmond Augustus",0.698
92,House,4891,5,OK,D,"JARMAN, John",0.558
92,House,8866,4,OK,D,"STEED, Thomas Jefferson",1.192
92,House,12006,6,OK,R,"CAMP, John Newbold Happy",1.821
92,House,3775,3,OR,D,"GREEN, Edith Starrett",0.174
92,House,9551,2,OR,D,"ULLMAN, Albert Conrad",0.447
92,House,10785,1,OR,R,"WYATT, Wendell",0.66
92,House,11011,4,OR,R,"DELLENBACK, John Richard",-0.178
92,House,465,1,PA,D,"BARRETT, William Aloysius",-0.067
92,House,1368,3,PA,D,"BYRNE, James Aloysius",-0.607
92,House,1763,25,PA,D,"CLARK, Frank Monroe",0.139
92,House,2513,21,PA,D,"DENT, John Herman",-0.299
92,House,3224,11,PA,D,"FLOOD, Daniel John",-0.006
92,House,3409,27,PA,R,"FULTON, James Grove",-0.532
92,House,6661,14,PA,D,"MOORHEAD, William Singer",-1.137
92,House,6685,26,PA,D,"MORGAN, Thomas Ellsworth",-0.238
92,House,6936,2,PA,D,"NIX, Robert Nelson Cornelius, Sr.",-0.761
92,House,8247,22,PA,R,"SAYLOR, John Phillips",-0.918
92,House,8268,17,PA,R,"SCHNEEBELI, Herman Theodore",0.83
92,House,9975,12,PA,R,"WHALLEY, John Irving",0.697
92,House,10521,19,PA,R,"GOODLING, George Atlee",0.911
92,House,10591,5,PA,D,"GREEN, William Joseph",-2.02
92,House,10598,23,PA,R,"JOHNSON, Albert Walter",0.756
92,House,10607,10,PA,R,"McDADE, Joseph Michael",-0.123
92,House,10620,15,PA,D,"ROONEY, Frederick Bernard",-0.781
92,House,10778,24,PA,D,"VIGORITO, Joseph Phillip",-0.221
92,House,11001,8,PA,R,"BIESTER, Edward George, Jr.",-0.867
92,House,11014,4,PA,D,"EILBERG, Joshua",-0.811
92,House,11016,16,PA,R,"ESHLEMAN, Edwin Duing",0.29
92,House,11056,7,PA,R,"WILLIAMS, Lawrence Gordon",0.681
92,House,11067,20,PA,D,"GAYDOS, Joseph Matthew",-0.572
92,House,12010,13,PA,R,"COUGHLIN, Robert Lawrence",-1.37
92,House,12035,6,PA,D,"YATRON, Gus",-0.601
92,House,12048,9,PA,R,"WARE, John Haines, III",0.663
92,House,13050,18,PA,R,"HEINZ, Henry John, III",-1.289
92,House,13057,27,PA,R,"CONOVER, William Sheldrick, II",-0.641
92,House,10561,1,RI,D,"ST. GERMAIN, Fernand Joseph",-0.827
92,House,11061,2,RI,D,"TIERNAN, Robert Owens",-1.073
92,House,2672,3,SC,D,"DORN, William Jennings Bryan",0.911
92,House,6353,6,SC,D,"McMILLAN, John Lanneau",0.938
92,House,10728,5,SC,D,"GETTYS, Thomas Smithwick",0.86
92,House,12023,4,SC,D,"MANN, James Robert",0.456
92,House,13042,2,SC,R,"SPENCE, Floyd Davidson",0.306
92,House,13048,1,SC,D,"DAVIS, Mendel Jackson",0.765
92,House,13000,2,SD,D,"ABOUREZK, James George",-1.154
92,House,13012,1,SD,D,"DENHOLM, Frank Edward",-0.112
92,House,3034,4,TN,D,"EVINS, Joseph Landon",0.947
92,House,10586,5,TN,D,"FULTON, Richard Harmon",-0.613
92,House,10616,1,TN,R,"QUILLEN, James Henry",1.118
92,House,10701,6,TN,D,"ANDERSON, William Robert",-0.555
92,House,10719,2,TN,R,"DUNCAN, John James",0.736
92,House,11003,7,TN,D,"BLANTON, Leonard Ray",0.073
92,House,11025,9,TN,R,"KUYKENDALL, Dan Heflin",0.966
92,House,12038,8,TN,D,"JONES, Ed",0.683
92,House,13005,3,TN,R,"BAKER, LaMar",1.087
92,House,1077,9,TX,D,"BROOKS, Jack Bascom",0.543
92,House,1282,17,TX,D,"BURLESON, Omar Truman",1.667
92,House,1577,22,TX,D,"CASEY, Robert Randolph",0.738
92,House,2700,2,TX,D,"DOWDY, John Vernard",1.424
92,House,3171,21,TX,D,"FISHER, Ovie Clark",1.41
92,House,5924,19,TX,D,"MAHON, George Herman",1.452
