last_name,first_name,congress,state,d1,chamber,icpsr,district_code,party_code,bioguide_id
MACK,Connie,109,FL,19.5,House,20503,14,200,M001155
MACK,Connie,110,FL,6.5,House,20503,14,200,M001155
MACK,Connie,111,FL,13.5,House,20503,14,200,M001155
MACK,Connie,112,FL,3,House,20503,14,200,M001155
MACKAY,Kenneth,98,FL,71,House,15038,6,100,M000023
MACKAY,Kenneth,99,FL,86,House,15038,6,100,M000023
MACKAY,Kenneth,100,FL,75,House,15038,6,100,M000023
MADDEN,Ray,92,IN,92,House,5900,1,100,M000039
MADDEN,Ray,93,IN,69.5,House,5900,1,100,M000039
MADDEN,Ray,94,IN,57,House,5900,1,100,M000039
MADIGAN,Edward,93,IL,20,House,14033,21,200,M000041
MADIGAN,Edward,94,IL,36.5,House,14033,21,200,M000041
MADIGAN,Edward,95,IL,37,House,14033,21,200,M000041
MADIGAN,Edward,96,IL,34.5,House,14033,21,200,M000041
MADIGAN,Edward,97,IL,28,House,14033,21,200,M000041
MADIGAN,Edward,98,IL,42,House,14033,15,200,M000041
MADIGAN,Edward,99,IL,14,House,14033,15,200,M000041
MADIGAN,Edward,100,IL,0,House,14033,15,200,M000041
MADIGAN,Edward,101,IL,21.5,House,14033,15,200,M000041
MAFFEI,Daniel,111,NY,95,House,20935,25,100,M001171
MAFFEI,Daniel,113,NY,91.5,House,20935,24,100,M001171
MAGUIRE,Gene,94,NJ,100,House,14254,7,100,M000058
MAGUIRE,Gene,95,NJ,93,House,14254,7,100,M000058
MAGUIRE,Gene,96,NJ,93,House,14254,7,100,M000058
MAHON,George,92,TX,15,House,5924,19,100,M000065
MAHON,George,93,TX,14,House,5924,19,100,M000065
MAHON,George,94,TX,13.5,House,5924,19,100,M000065
MAHON,George,95,TX,17,House,5924,19,100,M000065
MAHONEY,Tim,110,FL,83.5,House,20710,16,100,M001164
MAILLIARD,William,92,CA,46,House,5929,6,200,M000070
MAILLIARD,William,93,CA,47,House,5929,6,200,M000070
MAJETTE,Denise,108,GA,90,House,20318,4,100,M001145
MALLARY,Richard,92,VT,69,House,13052,1,200,M000078
MALLARY,Richard,93,VT,41,House,13052,1,200,M000078
MALONEY,Carolyn,103,NY,97.5,House,29379,14,100,M000087
MALONEY,Carolyn,104,NY,100,House,29379,14,100,M000087
MALONEY,Carolyn,105,NY,90,House,29379,14,100,M000087
MALONEY,Carolyn,106,NY,78,House,29379,14,100,M000087
MALONEY,Carolyn,107,NY,96.5,House,29379,14,100,M000087
MALONEY,Carolyn,108,NY,100,House,29379,14,100,M000087
MALONEY,Carolyn,109,NY,96,House,29379,14,100,M000087
MALONEY,Carolyn,110,NY,96,House,29379,14,100,M000087
MALONEY,Carolyn,111,NY,95,House,29379,14,100,M000087
MALONEY,Carolyn,112,NY,97,House,29379,14,100,M000087
MALONEY,Carolyn,113,NY,93.5,House,29379,12,100,M000087
MALONEY,Carolyn,114,NY,97,House,29379,12,100,M000087
MALONEY,Carolyn,115,NY,97,House,29379,12,100,M000087
MALONEY,James,105,CT,82.5,House,29712,5,100,M000090
MALONEY,James,106,CT,87,House,29712,5,100,M000090
MALONEY,James,107,CT,84,House,29712,5,100,M000090
MALONEY,Sean,113,NY,81,House,21344,18,100,M001185
MALONEY,Sean,114,NY,91.5,House,21344,18,100,M001185
MALONEY,Sean,115,NY,94,House,21344,18,100,M001185
MANN,David,103,OH,80,House,29385,1,100,M000100
MANN,James,92,SC,23,House,12023,4,100,M000105
MANN,James,93,SC,30.5,House,12023,4,100,M000105
MANN,James,94,SC,23,House,12023,4,100,M000105
MANN,James,95,SC,47,House,12023,4,100,M000105
MANTON,Thomas,99,NY,57,House,15107,9,100,M000117
MANTON,Thomas,100,NY,25,House,15107,9,100,M000117
MANTON,Thomas,101,NY,51.5,House,15107,9,100,M000117
MANTON,Thomas,102,NY,50,House,15107,9,100,M000117
MANTON,Thomas,103,NY,74,House,15107,7,100,M000117
MANTON,Thomas,104,NY,84.5,House,15107,7,100,M000117
MANTON,Thomas,105,NY,74,House,15107,7,100,M000117
MANZULLO,Donald,103,IL,17,House,29349,16,200,M001138
MANZULLO,Donald,104,IL,15.5,House,29349,16,200,M001138
MANZULLO,Donald,105,IL,24,House,29349,16,200,M001138
MANZULLO,Donald,106,IL,6.5,House,29349,16,200,M001138
MANZULLO,Donald,107,IL,10,House,29349,16,200,M001138
MANZULLO,Donald,108,IL,0,House,29349,16,200,M001138
MANZULLO,Donald,109,IL,0,House,29349,16,200,M001138
MANZULLO,Donald,110,IL,4,House,29349,16,200,M001138
MANZULLO,Donald,111,IL,5,House,29349,16,200,M001138
MANZULLO,Donald,112,IL,8.5,House,29349,16,200,M001138
MARAZITI,Joseph,93,NJ,45,House,14034,13,200,M000121
MARCHANT,Kenny,109,TX,4,House,20532,24,200,M001158
MARCHANT,Kenny,110,TX,2.5,House,20532,24,200,M001158
MARCHANT,Kenny,111,TX,0,House,20532,24,200,M001158
MARCHANT,Kenny,112,TX,6,House,20532,24,200,M001158
MARCHANT,Kenny,113,TX,5,House,20532,24,200,M001158
MARCHANT,Kenny,114,TX,0,House,20532,24,200,M001158
MARCHANT,Kenny,115,TX,0,House,20532,24,200,M001158
MARGOLIES-MEZVINSKY,Marjorie,103,PA,82.5,House,29398,13,100,M000129
MARINO,Thomas,112,PA,8.5,House,21170,10,200,M001179
MARINO,Thomas,113,PA,5,House,21170,10,200,M001179
MARINO,Thomas,114,PA,4,House,21170,10,200,M001179
MARINO,Thomas,115,PA,3,House,21170,10,200,M001179
MARKEY,Betsy,111,CO,89.5,House,20905,4,100,M001172
MARKEY,Edward,95,MA,87,House,14435,7,100,M000133
MARKEY,Edward,96,MA,98.5,House,14435,7,100,M000133
MARKEY,Edward,97,MA,94,House,14435,7,100,M000133
MARKEY,Edward,98,MA,75,House,14435,7,100,M000133
MARKEY,Edward,99,MA,100,House,14435,7,100,M000133
MARKEY,Edward,100,MA,75,House,14435,7,100,M000133
MARKEY,Edward,101,MA,89,House,14435,7,100,M000133
MARKEY,Edward,102,MA,90,House,14435,7,100,M000133
MARKEY,Edward,103,MA,97.5,House,14435,7,100,M000133
MARKEY,Edward,104,MA,96,House,14435,7,100,M000133
MARKEY,Edward,105,MA,81,House,14435,7,100,M000133
MARKEY,Edward,106,MA,89.5,House,14435,7,100,M000133
MARKEY,Edward,107,MA,94,House,14435,7,100,M000133
MARKEY,Edward,108,MA,100,House,14435,7,100,M000133
MARKEY,Edward,109,MA,100,House,14435,7,100,M000133
MARKEY,Edward,110,MA,97.5,House,14435,7,100,M000133
MARKEY,Edward,111,MA,100,House,14435,7,100,M000133
MARKEY,Edward,112,MA,98.5,House,14435,7,100,M000133
MARKEY,Edward,113,MA,71,House,14435,5,100,M000133
MARKS,Marc,95,PA,67,House,14436,24,200,M000136
MARKS,Marc,96,PA,54.5,House,14436,24,200,M000136
MARKS,Marc,97,PA,36,House,14436,24,200,M000136
MARLENEE,Ronald,95,MT,40,House,14437,2,200,M000139
MARLENEE,Ronald,96,MT,36.5,House,14437,2,200,M000139
MARLENEE,Ronald,97,MT,17,House,14437,2,200,M000139
MARLENEE,Ronald,98,MT,21,House,14437,2,200,M000139
MARLENEE,Ronald,99,MT,14,House,14437,2,200,M000139
MARLENEE,Ronald,100,MT,0,House,14437,2,200,M000139
MARLENEE,Ronald,101,MT,5,House,14437,2,200,M000139
MARLENEE,Ronald,102,MT,3,House,14437,2,200,M000139
MARRIOTT,David,95,UT,3,House,14438,2,200,M000143
MARRIOTT,David,96,UT,26.5,House,14438,2,200,M000143
MARRIOTT,David,97,UT,14,House,14438,2,200,M000143
MARRIOTT,David,98,UT,13,House,14438,2,200,M000143
MARSHALL,Jim,108,GA,59.5,House,20317,3,100,M001146
MARSHALL,Jim,109,GA,51.5,House,20317,3,100,M001146
MARSHALL,Jim,110,GA,62,House,20317,8,100,M001146
MARSHALL,Jim,111,GA,53.5,House,20317,8,100,M001146
MARSHALL,Roger,115,KS,0,House,21734,1,200,M001198
MARTIN,David,92,NE,0,House,10534,3,200,M000175
MARTIN,David,93,NE,9,House,10534,3,200,M000175
MARTIN,David,97,NY,41.5,House,14840,30,200,M000174
MARTIN,David,98,NY,46,House,14840,26,200,M000174
MARTIN,David,99,NY,14,House,14840,26,200,M000174
MARTIN,David,100,NY,25,House,14840,26,200,M000174
MARTIN,David,101,NY,35,House,14840,26,200,M000174
MARTIN,David,102,NY,3,House,14840,26,200,M000174
MARTIN,James,93,NC,33.5,House,14035,9,200,M000183
MARTIN,James,94,NC,25,House,14035,9,200,M000183
MARTIN,James,95,NC,27,House,14035,9,200,M000183
MARTIN,James,96,NC,32.5,House,14035,9,200,M000183
MARTIN,James,97,NC,25,House,14035,9,200,M000183
MARTIN,James,98,NC,17,House,14035,9,200,M000183
MARTIN,Lynn,97,IL,49.5,House,14841,16,200,M000195
MARTIN,Lynn,98,IL,50,House,14841,16,200,M000195
MARTIN,Lynn,99,IL,14,House,14841,16,200,M000195
MARTIN,Lynn,100,IL,25,House,14841,16,200,M000195
MARTIN,Lynn,101,IL,67.5,House,14841,16,200,M000195
MARTINEZ,Matthew,97,CA,70,House,14879,30,100,M000206
MARTINEZ,Matthew,98,CA,79,House,14879,30,100,M000206
MARTINEZ,Matthew,99,CA,71,House,14879,30,100,M000206
MARTINEZ,Matthew,100,CA,75,House,14879,30,100,M000206
MARTINEZ,Matthew,101,CA,71.5,House,14879,30,100,M000206
MARTINEZ,Matthew,102,CA,65.5,House,14879,30,100,M000206
MARTINEZ,Matthew,103,CA,62.5,House,14879,31,100,M000206
MARTINEZ,Matthew,104,CA,65.5,House,14879,31,100,M000206
MARTINEZ,Matthew,105,CA,53,House,14879,31,100,M000206
MARTINEZ,Matthew,106,CA,41,House,14879,31,100,M000206
MARTINEZ,Matthew,106,CA,41,House,94879,31,200,M000206
MARTINI,William,104,NJ,80.5,House,29540,8,200,M000207
MASCARA,Frank,104,PA,50,House,29562,20,100,M000212
MASCARA,Frank,105,PA,53,House,29562,20,100,M000212
MASCARA,Frank,106,PA,53,House,29562,20,100,M000212
MASCARA,Frank,107,PA,53.5,House,29562,20,100,M000212
MASSA,Eric,111,NY,86,House,20937,29,100,M001173
MASSIE,Thomas,113,KY,12.5,House,31102,4,200,M001184
MASSIE,Thomas,114,KY,7,House,31102,4,200,M001184
MASSIE,Thomas,115,KY,17,House,31102,4,200,M001184
MAST,Brian,115,FL,23,House,21735,18,200,M001199
MATHESON,James,107,UT,72.5,House,20140,2,100,M001142
MATHESON,James,108,UT,57.5,House,20140,2,100,M001142
MATHESON,James,109,UT,57,House,20140,2,100,M001142
MATHESON,James,110,UT,66,House,20140,2,100,M001142
MATHESON,James,111,UT,77,House,20140,2,100,M001142
MATHESON,James,112,UT,27,House,20140,2,100,M001142
MATHESON,James,113,UT,24,House,20140,4,100,M001142
MATHIAS,Robert,92,CA,31,House,11031,18,200,M000242
MATHIAS,Robert,93,CA,28.5,House,11031,18,200,M000242
MATHIS,Marvin,92,GA,23,House,13023,2,100,M000244
MATHIS,Marvin,93,GA,20,House,13023,2,100,M000244
MATHIS,Marvin,94,GA,18.5,House,13023,2,100,M000244
MATHIS,Marvin,95,GA,17,House,13023,2,100,M000244
MATHIS,Marvin,96,GA,8,House,13023,2,100,M000244
MATSUI,Doris,109,CA,97,House,20538,5,100,M001163
MATSUI,Doris,110,CA,93.5,House,20538,5,100,M001163
MATSUI,Doris,111,CA,100,House,20538,5,100,M001163
MATSUI,Doris,112,CA,95.5,House,20538,5,100,M001163
MATSUI,Doris,113,CA,95,House,20538,6,100,M001163
MATSUI,Doris,114,CA,97,House,20538,6,100,M001163
MATSUI,Doris,115,CA,100,House,20538,6,100,M001163
MATSUI,Robert,96,CA,80,House,14649,3,100,M000249
MATSUI,Robert,97,CA,70,House,14649,3,100,M000249
MATSUI,Robert,98,CA,71,House,14649,3,100,M000249
MATSUI,Robert,99,CA,86,House,14649,3,100,M000249
MATSUI,Robert,100,CA,75,House,14649,3,100,M000249
MATSUI,Robert,101,CA,76.5,House,14649,3,100,M000249
MATSUI,Robert,102,CA,73,House,14649,3,100,M000249
MATSUI,Robert,103,CA,78,House,14649,5,100,M000249
MATSUI,Robert,104,CA,96,House,14649,5,100,M000249
MATSUI,Robert,105,CA,87.5,House,14649,5,100,M000249
MATSUI,Robert,106,CA,93.5,House,14649,5,100,M000249
MATSUI,Robert,107,CA,100,House,14649,5,100,M000249
MATSUI,Robert,108,CA,97.5,House,14649,5,100,M000249
MATSUNAGA,Spark,92,HI,46,House,10605,1,100,M000250
MATSUNAGA,Spark,93,HI,77.5,House,10605,1,100,M000250
MATSUNAGA,Spark,94,HI,46,House,10605,1,100,M000250
MATTOX,James,95,TX,77,House,14439,5,100,M000260
MATTOX,James,96,TX,51,House,14439,5,100,M000260
MATTOX,James,97,TX,44.5,House,14439,5,100,M000260
MAVROULES,Nicholas,96,MA,83,House,14650,6,100,M000264
MAVROULES,Nicholas,97,MA,71,House,14650,6,100,M000264
MAVROULES,Nicholas,98,MA,75,House,14650,6,100,M000264
MAVROULES,Nicholas,99,MA,86,House,14650,6,100,M000264
MAVROULES,Nicholas,100,MA,75,House,14650,6,100,M000264
MAVROULES,Nicholas,101,MA,76.5,House,14650,6,100,M000264
MAVROULES,Nicholas,102,MA,72,House,14650,6,100,M000264
MAYNE,Wiley,92,IA,23,House,11032,6,200,M000286
MAYNE,Wiley,93,IA,39,House,11032,6,200,M000286
MAZZOLI,Romano,92,KY,85,House,13024,3,100,M000291
MAZZOLI,Romano,93,KY,80,House,13024,3,100,M000291
MAZZOLI,Romano,94,KY,52,House,13024,3,100,M000291
MAZZOLI,Romano,95,KY,60,House,13024,3,100,M000291
MAZZOLI,Romano,96,KY,40,House,13024,3,100,M000291
MAZZOLI,Romano,97,KY,55,House,13024,3,100,M000291
MAZZOLI,Romano,98,KY,54,House,13024,3,100,M000291
MAZZOLI,Romano,99,KY,29,House,13024,3,100,M000291
MAZZOLI,Romano,100,KY,25,House,13024,3,100,M000291
MAZZOLI,Romano,101,KY,77.5,House,13024,3,100,M000291
MAZZOLI,Romano,102,KY,51,House,13024,3,100,M000291
MAZZOLI,Romano,103,KY,50,House,13024,3,100,M000291
MCALLISTER,Vance,113,LA,3,House,21374,5,200,M001192
MCCAIN,John,98,AZ,21,House,15039,1,200,M000303
MCCAIN,John,99,AZ,14,House,15039,1,200,M000303
MCCANDLESS,Alfred,98,CA,17,House,15040,37,200,M000306
MCCANDLESS,Alfred,99,CA,0,House,15040,37,200,M000306
MCCANDLESS,Alfred,100,CA,0,House,15040,37,200,M000306
MCCANDLESS,Alfred,101,CA,11.5,House,15040,37,200,M000306
MCCANDLESS,Alfred,102,CA,7,House,15040,37,200,M000306
MCCANDLESS,Alfred,103,CA,19,House,15040,44,200,M000306
MCCARTHY,Carolyn,105,NY,90,House,29744,4,100,M000309
MCCARTHY,Carolyn,106,NY,83.5,House,29744,4,100,M000309
MCCARTHY,Carolyn,107,NY,84,House,29744,4,100,M000309
MCCARTHY,Carolyn,108,NY,97.5,House,29744,4,100,M000309
MCCARTHY,Carolyn,109,NY,97,House,29744,4,100,M000309
MCCARTHY,Carolyn,110,NY,100,House,29744,4,100,M000309
MCCARTHY,Carolyn,111,NY,96.5,House,29744,4,100,M000309
MCCARTHY,Carolyn,112,NY,87.5,House,29744,4,100,M000309
MCCARTHY,Karen,104,MO,92,House,29535,5,100,M000316
MCCARTHY,Karen,105,MO,86.5,House,29535,5,100,M000316
MCCARTHY,Karen,106,MO,83.5,House,29535,5,100,M000316
MCCARTHY,Karen,107,MO,96.5,House,29535,5,100,M000316
MCCARTHY,Karen,108,MO,87.5,House,29535,5,100,M000316
MCCARTHY,Kevin,110,CA,0,House,20703,22,200,M001165
MCCARTHY,Kevin,111,CA,0,House,20703,22,200,M001165
MCCARTHY,Kevin,112,CA,7.5,House,20703,22,200,M001165
MCCARTHY,Kevin,113,CA,1.5,House,20703,23,200,M001165
MCCARTHY,Kevin,114,CA,1.5,House,20703,23,200,M001165
MCCARTHY,Kevin,115,CA,3,House,20703,23,200,M001165
MCCAUL,Michael,109,TX,8.5,House,20530,10,200,M001157
MCCAUL,Michael,110,TX,9,House,20530,10,200,M001157
MCCAUL,Michael,111,TX,12,House,20530,10,200,M001157
MCCAUL,Michael,112,TX,7.5,House,20530,10,200,M001157
MCCAUL,Michael,113,TX,5,House,20530,10,200,M001157
MCCAUL,Michael,114,TX,3,House,20530,10,200,M001157
MCCAUL,Michael,115,TX,0,House,20530,10,200,M001157
MCCLINTOCK,Tom,111,CA,0,House,20903,4,200,M001177
MCCLINTOCK,Tom,112,CA,8.5,House,20903,4,200,M001177
MCCLINTOCK,Tom,113,CA,6.5,House,20903,4,200,M001177
MCCLINTOCK,Tom,114,CA,0,House,20903,4,200,M001177
MCCLINTOCK,Tom,115,CA,0,House,20903,4,200,M001177
MCCLORY,Robert,92,IL,31,House,10606,12,200,M000340
MCCLORY,Robert,93,IL,30.5,House,10606,13,200,M000340
MCCLORY,Robert,94,IL,36.5,House,10606,13,200,M000340
MCCLORY,Robert,95,IL,33,House,10606,13,200,M000340
MCCLORY,Robert,96,IL,25.5,House,10606,13,200,M000340
MCCLORY,Robert,97,IL,36,House,10606,13,200,M000340
MCCLOSKEY,Francis,98,IN,71,House,15041,8,100,M000342
MCCLOSKEY,Francis,99,IN,57,House,15041,8,100,M000342
MCCLOSKEY,Francis,100,IN,25,House,15041,8,100,M000342
MCCLOSKEY,Francis,101,IN,89,House,15041,8,100,M000342
MCCLOSKEY,Francis,102,IN,62.5,House,15041,8,100,M000342
MCCLOSKEY,Francis,103,IN,73,House,15041,8,100,M000342
MCCLOSKEY,Paul,92,CA,77,House,11063,11,200,M000343
MCCLOSKEY,Paul,93,CA,64,House,11063,17,200,M000343
MCCLOSKEY,Paul,94,CA,70.5,House,11063,12,200,M000343
MCCLOSKEY,Paul,95,CA,63,House,11063,12,200,M000343
MCCLOSKEY,Paul,96,CA,55.5,House,11063,12,200,M000343
MCCLOSKEY,Paul,97,CA,29,House,11063,12,200,M000343
MCCLURE,James,92,ID,23,House,11029,1,200,M000346
MCCOLLISTER,John,92,NE,31,House,13025,2,200,M000349
MCCOLLISTER,John,93,NE,28.5,House,13025,2,200,M000349
MCCOLLISTER,John,94,NE,23,House,13025,2,200,M000349
MCCOLLUM,Betty,107,MN,96.5,House,20122,4,100,M001143
MCCOLLUM,Betty,108,MN,97.5,House,20122,4,100,M001143
MCCOLLUM,Betty,109,MN,100,House,20122,4,100,M001143
MCCOLLUM,Betty,110,MN,97.5,House,20122,4,100,M001143
MCCOLLUM,Betty,111,MN,100,House,20122,4,100,M001143
MCCOLLUM,Betty,112,MN,81.5,House,20122,4,100,M001143
MCCOLLUM,Betty,113,MN,91,House,20122,4,100,M001143
MCCOLLUM,Betty,114,MN,95.5,House,20122,4,100,M001143
MCCOLLUM,Betty,115,MN,100,House,20122,4,100,M001143
MCCOLLUM,Ira,97,FL,35.5,House,14842,5,200,M000350
MCCOLLUM,Ira,98,FL,38,House,14842,5,200,M000350
MCCOLLUM,Ira,99,FL,29,House,14842,5,200,M000350
MCCOLLUM,Ira,100,FL,0,House,14842,5,200,M000350
MCCOLLUM,Ira,101,FL,39,House,14842,5,200,M000350
MCCOLLUM,Ira,102,FL,25,House,14842,5,200,M000350
MCCOLLUM,Ira,103,FL,21,House,14842,8,200,M000350
MCCOLLUM,Ira,104,FL,11.5,House,14842,8,200,M000350
MCCOLLUM,Ira,105,FL,17,House,14842,8,200,M000350
MCCOLLUM,Ira,106,FL,10,House,14842,8,200,M000350
MCCORMACK,Mike,92,WA,31,House,13026,4,100,M000365
MCCORMACK,Mike,93,WA,39,House,13026,4,100,M000365
MCCORMACK,Mike,94,WA,43,House,13026,4,100,M000365
MCCORMACK,Mike,95,WA,43,House,13026,4,100,M000365
MCCORMACK,Mike,96,WA,25,House,13026,4,100,M000365
MCCOTTER,Thaddeus,108,MI,2.5,House,20332,11,200,M001147
MCCOTTER,Thaddeus,109,MI,17,House,20332,11,200,M001147
MCCOTTER,Thaddeus,110,MI,15,House,20332,11,200,M001147
MCCOTTER,Thaddeus,111,MI,23,House,20332,11,200,M001147
MCCOTTER,Thaddeus,112,MI,9.5,House,20332,11,200,M001147
MCCRERY,James,100,LA,25,House,15451,4,200,M000388
MCCRERY,James,101,LA,12.5,House,15451,4,200,M000388
MCCRERY,James,102,LA,10.5,House,15451,4,200,M000388
MCCRERY,James,103,LA,12.5,House,15451,5,200,M000388
MCCRERY,James,104,LA,0,House,15451,5,200,M000388
MCCRERY,James,105,LA,10.5,House,15451,4,200,M000388
MCCRERY,James,106,LA,3.5,House,15451,4,200,M000388
MCCRERY,James,107,LA,0,House,15451,4,200,M000388
MCCRERY,James,108,LA,5,House,15451,4,200,M000388
MCCRERY,James,109,LA,0,House,15451,4,200,M000388
MCCRERY,James,110,LA,0,House,15451,4,200,M000388
MCCULLOCH,William,92,OH,15,House,6204,4,200,M000393
MCCURDY,David,97,OK,46.5,House,14843,4,100,M000398
MCCURDY,David,98,OK,46,House,14843,4,100,M000398
MCCURDY,David,99,OK,29,House,14843,4,100,M000398
MCCURDY,David,100,OK,50,House,14843,4,100,M000398
MCCURDY,David,101,OK,76.5,House,14843,4,100,M000398
MCCURDY,David,102,OK,46,House,14843,4,100,M000398
MCCURDY,David,103,OK,53.5,House,14843,4,100,M000398
MCDADE,Joseph,92,PA,62,House,10607,10,200,M000399
MCDADE,Joseph,93,PA,72,House,10607,10,200,M000399
MCDADE,Joseph,94,PA,56.5,House,10607,10,200,M000399
MCDADE,Joseph,95,PA,57,House,10607,10,200,M000399
MCDADE,Joseph,96,PA,41,House,10607,10,200,M000399
MCDADE,Joseph,97,PA,62,House,10607,10,200,M000399
MCDADE,Joseph,98,PA,67,House,10607,10,200,M000399
MCDADE,Joseph,99,PA,29,House,10607,10,200,M000399
MCDADE,Joseph,100,PA,25,House,10607,10,200,M000399
MCDADE,Joseph,101,PA,39,House,10607,10,200,M000399
MCDADE,Joseph,102,PA,18,House,10607,10,200,M000399
MCDADE,Joseph,103,PA,27,House,10607,10,200,M000399
MCDADE,Joseph,104,PA,4,House,10607,10,200,M000399
MCDADE,Joseph,105,PA,19.5,House,10607,10,200,M000399
MCDERMOTT,James,101,WA,84,House,15613,7,100,M000404
MCDERMOTT,James,102,WA,83,House,15613,7,100,M000404
MCDERMOTT,James,103,WA,89,House,15613,7,100,M000404
MCDERMOTT,James,104,WA,96,House,15613,7,100,M000404
MCDERMOTT,James,105,WA,82.5,House,15613,7,100,M000404
MCDERMOTT,James,106,WA,74.5,House,15613,7,100,M000404
MCDERMOTT,James,107,WA,94,House,15613,7,100,M000404
MCDERMOTT,James,108,WA,91,House,15613,7,100,M000404
MCDERMOTT,James,109,WA,97,House,15613,7,100,M000404
MCDERMOTT,James,110,WA,93.5,House,15613,7,100,M000404
MCDERMOTT,James,111,WA,96.5,House,15613,7,100,M000404
MCDERMOTT,James,112,WA,95.5,House,15613,7,100,M000404
MCDERMOTT,James,113,WA,96.5,House,15613,7,100,M000404
MCDERMOTT,James,114,WA,96,House,15613,7,100,M000404
MCDONALD,Jack,92,MI,23,House,11030,19,200,M000410
MCDONALD,Lawrence,94,GA,14,House,14252,7,100,M000413
MCDONALD,Lawrence,95,GA,23,House,14252,7,100,M000413
MCDONALD,Lawrence,96,GA,28,House,14252,7,100,M000413
MCDONALD,Lawrence,97,GA,26.5,House,14252,7,100,M000413
MCEACHIN,Aston,115,VA,89,House,21736,4,100,M001200
MCEWEN,Bob,97,OH,29.5,House,14844,6,200,M000432
MCEWEN,Bob,98,OH,17,House,14844,6,200,M000432
MCEWEN,Bob,99,OH,0,House,14844,6,200,M000432
MCEWEN,Bob,100,OH,0,House,14844,6,200,M000432
MCEWEN,Bob,101,OH,29,House,14844,6,200,M000432
MCEWEN,Bob,102,OH,0,House,14844,6,200,M000432
MCEWEN,Robert,92,NY,23,House,10749,31,200,M000433
MCEWEN,Robert,93,NY,14.5,House,10749,30,200,M000433
MCEWEN,Robert,94,NY,13.5,House,10749,30,200,M000433
MCEWEN,Robert,95,NY,13,House,10749,30,200,M000433
MCEWEN,Robert,96,NY,15,House,10749,30,200,M000433
MCFALL,John,92,CA,46,House,6240,15,100,M000436
MCFALL,John,93,CA,53.5,House,6240,15,100,M000436
MCFALL,John,94,CA,45,House,6240,14,100,M000436
MCFALL,John,95,CA,33,House,6240,14,100,M000436
MCGOVERN,James,105,MA,100,House,29729,3,100,M000312
MCGOVERN,James,106,MA,100,House,29729,3,100,M000312
MCGOVERN,James,107,MA,100,House,29729,3,100,M000312
MCGOVERN,James,108,MA,100,House,29729,3,100,M000312
MCGOVERN,James,109,MA,100,House,29729,3,100,M000312
MCGOVERN,James,110,MA,100,House,29729,3,100,M000312
MCGOVERN,James,111,MA,100,House,29729,3,100,M000312
MCGOVERN,James,112,MA,97,House,29729,3,100,M000312
MCGOVERN,James,113,MA,95,House,29729,2,100,M000312
MCGOVERN,James,114,MA,98.5,House,29729,2,100,M000312
MCGOVERN,James,115,MA,100,House,29729,2,100,M000312
MCGRATH,Raymond,97,NY,56.5,House,14845,5,200,M000458
MCGRATH,Raymond,98,NY,58,House,14845,5,200,M000458
MCGRATH,Raymond,99,NY,29,House,14845,5,200,M000458
MCGRATH,Raymond,100,NY,75,House,14845,5,200,M000458
MCGRATH,Raymond,101,NY,77.5,House,14845,5,200,M000458
MCGRATH,Raymond,102,NY,29.5,House,14845,5,200,M000458
MCHALE,Paul,103,PA,80.5,House,29399,15,100,M000466
MCHALE,Paul,104,PA,88.5,House,29399,15,100,M000466
MCHALE,Paul,105,PA,83,House,29399,15,100,M000466
MCHENRY,Patrick,109,NC,5.5,House,20522,10,200,M001156
MCHENRY,Patrick,110,NC,0,House,20522,10,200,M001156
MCHENRY,Patrick,111,NC,0,House,20522,10,200,M001156
MCHENRY,Patrick,112,NC,6,House,20522,10,200,M001156
MCHENRY,Patrick,113,NC,1.5,House,20522,10,200,M001156
MCHENRY,Patrick,114,NC,1.5,House,20522,10,200,M001156
MCHENRY,Patrick,115,NC,0,House,20522,10,200,M001156
MCHUGH,John,103,NY,17.5,House,39316,24,200,M000472
MCHUGH,John,104,NY,19.5,House,39316,24,200,M000472
MCHUGH,John,105,NY,25,House,39316,24,200,M000472
MCHUGH,John,106,NY,23,House,39316,24,200,M000472
MCHUGH,John,107,NY,34,House,39316,24,200,M000472
MCHUGH,John,108,NY,12,House,39316,23,200,M000472
MCHUGH,John,109,NY,21,House,39316,23,200,M000472
MCHUGH,John,110,NY,41.5,House,39316,23,200,M000472
MCHUGH,John,111,NY,67,House,39316,23,200,M000472
MCHUGH,Matthew,94,NY,88.5,House,14253,27,100,M000473
MCHUGH,Matthew,95,NY,83,House,14253,27,100,M000473
MCHUGH,Matthew,96,NY,76.5,House,14253,27,100,M000473
MCHUGH,Matthew,97,NY,91,House,14253,27,100,M000473
MCHUGH,Matthew,98,NY,88,House,14253,28,100,M000473
MCHUGH,Matthew,99,NY,71,House,14253,28,100,M000473
MCHUGH,Matthew,100,NY,50,House,14253,28,100,M000473
MCHUGH,Matthew,101,NY,76.5,House,14253,28,100,M000473
MCHUGH,Matthew,102,NY,65.5,House,14253,28,100,M000473
MCINNIS,Scott,103,CO,13.5,House,29326,3,200,M000477
MCINNIS,Scott,104,CO,15.5,House,29326,3,200,M000477
MCINNIS,Scott,105,CO,14,House,29326,3,200,M000477
MCINNIS,Scott,106,CO,21,House,29326,3,200,M000477
MCINNIS,Scott,107,CO,19.5,House,29326,3,200,M000477
MCINNIS,Scott,108,CO,7.5,House,29326,3,200,M000477
MCINTOSH,David,104,IN,7.5,House,29518,2,200,M000481
MCINTOSH,David,105,IN,13.5,House,29518,2,200,M000481
