congress	icpsrlegis	icpsrstate	dist	lstate	party2	name1	name	chamber	south	south11
89	3901	71	18	CALIFOR	100		HAGEN	1	0	0
89	4514	71	19	CALIFOR	100		HOLIFIELD	1	0	0
89	8628	71	20	CALIFOR	200		SMITH  H.	1	0	0
89	10595	71	21	CALIFOR	100		HAWKINS	1	0	0
89	10511	71	22	CALIFOR	100		CORMAN	1	0	0
89	10580	71	23	CALIFOR	200		CLAWSON	1	0	0
89	5694	71	24	CALIFOR	200		LIPSCOMB	1	0	0
89	10578	71	25	CALIFOR	100		CAMERON	1	0	0
89	8051	71	26	CALIFOR	100		ROOSEVELT	1	0	0
89	10790	71	26	CALIFOR	100		REES	1	0	0
89	10763	71	27	CALIFOR	200		REINECKE	1	0	0
89	10505	71	28	CALIFOR	200		BELL	1	0	0
89	10573	71	29	CALIFOR	100		BROWN  G.	1	0	0
89	10621	71	30	CALIFOR	100		ROYBAL	1	0	0
89	10640	71	31	CALIFOR	100		WILSON  C.	1	0	0
89	4592	71	32	CALIFOR	200		HOSMER	1	0	0
89	10720	71	33	CALIFOR	100		DYAL	1	0	0
89	10594	71	34	CALIFOR	100		HANNA	1	0	0
89	9578	71	35	CALIFOR	200		UTT	1	0	0
89	10249	71	36	CALIFOR	200		WILSON  B.	1	0	0
89	10633	71	37	CALIFOR	100		VANDEERLIN	1	0	0
89	10777	71	38	CALIFOR	100		TUNNEY	1	0	0
89	8021	62	1	COLORAD	100		ROGERS  B.	1	0	0
89	10751	62	2	COLORAD	100		MCVICKER	1	0	0
89	10723	62	3	COLORAD	100		EVANS	1	0	0
89	275	62	4	COLORAD	100		ASPINALL	1	0	0
89	2295	1	1	CONNECT	100		DADDARIO	1	0	0
89	10627	1	2	CONNECT	100		ST. ONGE	1	0	0
89	3553	1	3	CONNECT	100		GIAIMO	1	0	0
89	4824	1	4	CONNECT	100		IRWIN	1	0	0
89	6586	1	5	CONNECT	100		MONAGAN	1	0	0
89	10590	1	6	CONNECT	100		GRABOWSKI	1	0	0
89	6224	11	1	DELAWAR	100		MCDOWELL	1	1	0
89	8507	43	1	FLORIDA	100		SIKES	1	1	1
89	633	43	2	FLORIDA	100		BENNETT	1	1	1
89	7333	43	3	FLORIDA	100		PEPPER	1	1	1
89	3078	43	4	FLORIDA	100		FASCELL	1	1	1
89	4354	43	5	FLORIDA	100		HERLONG	1	1	1
89	8032	43	6	FLORIDA	100		ROGERS  P.	1	1	1
89	3929	43	7	FLORIDA	100		HALEY	1	1	1
89	6084	43	8	FLORIDA	100		MATHEWS	1	1	1
89	10587	43	9	FLORIDA	100		FUQUA	1	1	1
89	10588	43	10	FLORIDA	100		GIBBONS	1	1	1
89	10593	43	11	FLORIDA	200		GURNEY	1	1	1
89	2143	43	12	FLORIDA	200		CRAMER	1	1	1
89	10522	44	1	GEORGIA	100		HAGAN	1	1	1
89	10759	44	2	GEORGIA	100		O'NEAL	1	1	1
89	10709	44	3	GEORGIA	200		CALLAWAY	1	1	1
89	10753	44	4	GEORGIA	100		MACKAY	1	1	1
89	10636	44	5	GEORGIA	100		WELTNER	1	1	1
89	3242	44	6	GEORGIA	100		FLYNT	1	1	1
89	10512	44	7	GEORGIA	100		DAVIS  J.	1	1	1
89	10632	44	8	GEORGIA	100		TUTEN	1	1	1
89	5436	44	9	GEORGIA	100		LANDRUM	1	1	1
89	10563	44	10	GEORGIA	100		STEPHENS	1	1	1
89	10757	82	98	HAWAII	100		MINK	1	0	0
89	10605	82	98	HAWAII	100		MATSUNAGA	1	0	0
89	10637	63	1	IDAHO	100		WHITE  C.I.	1	0	0
89	10734	63	2	IDAHO	200		HANSEN  G.	1	0	0
89	2433	21	1	ILLINOI	100		DAWSON	1	0	0
89	7041	21	2	ILLINOI	100		O'HARA  B.	1	0	0
89	6816	21	3	ILLINOI	100		MURPHY  W.	1	0	0
89	2525	21	4	ILLINOI	200		DERWINSKI	1	0	0
89	5326	21	5	ILLINOI	100		KLUCZYNSKI	1	0	0
89	10765	21	6	ILLINOI	100		RONAN	1	0	0
89	10703	21	7	ILLINOI	100		ANNUNZIO	1	0	0
89	8080	21	8	ILLINOI	100		ROSTENKOWSK	1	0	0
89	10421	21	9	ILLINOI	100		YATES	1	0	0
89	1941	21	10	ILLINOI	200		COLLIER	1	0	0
89	7642	21	11	ILLINOI	100		PUCINSKI	1	0	0
89	10606	21	12	ILLINOI	200		MCCLORY	1	0	0
89	10622	21	13	ILLINOI	200		RUNSFELD	1	0	0
89	10722	21	14	ILLINOI	200		ERLENBORN	1	0	0
89	10617	21	15	ILLINOI	200		REID  C.	1	0	0
89	10501	21	16	ILLINOI	200		ANDERSON  J	1	0	0
89	226	21	17	ILLINOI	200		ARENDS	1	0	0
89	6455	21	18	ILLINOI	200		MICHEL	1	0	0
89	10769	21	19	ILLINOI	100		SCHISLER	1	0	0
89	10517	21	20	ILLINOI	200		FINDLEY	1	0	0
89	3769	21	21	ILLINOI	100		GRAY	1	0	0
89	8814	21	22	ILLINOI	200		SPRINGER	1	0	0
89	8474	21	23	ILLINOI	100		SHIPLEY	1	0	0
89	7610	21	24	ILLINOI	100		PRICE	1	0	0
89	5900	22	1	INDIANA	100		MADDEN	1	0	0
89	3963	22	2	INDIANA	200		HALLECK	1	0	0
89	948	22	3	INDIANA	100		BRADEMAS	1	0	0
89	18	22	4	INDIANA	200		ADAIR	1	0	0
89	8084	22	5	INDIANA	100		ROUSH	1	0	0
89	10552	22	6	INDIANA	200		ROUDEBUSH	1	0	0
89	986	22	7	INDIANA	200		BRAY	1	0	0
89	2517	22	8	INDIANA	100		DENTON	1	0	0
89	10732	22	9	INDIANA	100		HAMILTON	1	0	0
89	4165	22	10	INDIANA	200		HARVEY  R.	1	0	0
89	10742	22	11	INDIANA	100		JACOBS	1	0	0
89	10770	31	1	IOWA	100		SCHMIDHAUSE	1	0	0
89	10715	31	2	IOWA	100		CULVER	1	0	0
89	3853	31	3	IOWA	200		GROSS	1	0	0
89	10704	31	4	IOWA	100		BANDSTRA	1	0	0
89	8672	31	5	IOWA	100		SMITH  N.	1	0	0
89	10730	31	6	IOWA	100		GREIGG	1	0	0
89	10735	31	7	IOWA	100		HANSEN  J.	1	0	0
89	10513	32	1	KANSAS	200		DOLE	1	0	0
89	10758	32	2	KANSAS	200		MIZE	1	0	0
89	10516	32	3	KANSAS	200		ELLSWORTH	1	0	0
89	10559	32	4	KANSAS	200		SHRIVER	1	0	0
89	10625	32	5	KANSAS	200		SKUBITZ	1	0	0
89	9056	51	1	KENTUCK	100		STUBBLEFIEL	1	1	0
89	6845	51	2	KENTUCK	100		NATCHER	1	1	0
89	10724	51	3	KENTUCK	100		FARNSLEY	1	1	0
89	1682	51	4	KENTUCK	100		CHELF	1	1	0
89	10710	51	5	KENTUCK	200		CARTER	1	1	0
89	9882	51	6	KENTUCK	100		WATTS	1	1	0
89	7343	51	7	KENTUCK	100		PERKINS	1	1	0
89	4275	45	1	LOUISIA	100		HEBERT	1	1	1
89	824	45	2	LOUISIA	100		BOGGS	1	1	1
89	10201	45	3	LOUISIA	100		WILLIS	1	1	1
89	10567	45	4	LOUISIA	100		WAGGONNER	1	1	1
89	7228	45	5	LOUISIA	100		PASSMAN	1	1	1
89	6721	45	6	LOUISIA	100		MORRESIN	1	1	1
89	9339	45	7	LOUISIA	100		THOMPSON  T	1	1	1
89	10787	45	7	LOUISIA	100		EDWARDS	1	1	1
89	10746	45	8	LOUISIA	100		LONG  S.	1	1	1
89	10565	2	1	MAINE	200		TUPPER	1	0	0
89	10736	2	2	MAINE	100		HATHAWAY	1	0	0
89	10610	52	1	MARYLAN	200		MORTON	1	1	0
89	10601	52	2	MARYLAN	100		LONG  C.	1	1	0
89	3480	52	3	MARYLAN	100		GARMATZ	1	1	0
89	3054	52	4	MARYLAN	100		FALLON	1	1	0
89	10752	52	5	MARYLAN	100		MACHEN	1	1	0
89	10535	52	6	MARYLAN	200		MATHIAS	1	1	0
89	3374	52	7	MARYLAN	100		FRIEDEL	1	1	0
89	10624	52	99	MARYLAN	100		SICKLES	1	1	0
89	2009	3	1	MASSACH	200		CONTE	1	0	0
89	830	3	2	MASSACH	100		BOLAND	1	0	0
89	7408	3	3	MASSACH	100		PHILBIN	1	0	0
89	2660	3	4	MASSACH	100		DONOHUE	1	0	0
89	10538	3	5	MASSACH	200		MORSE	1	0	0
89	518	3	6	MASSACH	200		BATES	1	0	0
89	5873	3	7	MASSACH	100		MACDONALD	1	0	0
89	7081	3	8	MASSACH	100		O'NEILL	1	0	0
89	6177	3	9	MASSACH	100		MCCORMACK	1	0	0
89	6033	3	10	MASSACH	200		MARTIN  J.W	1	0	0
89	1265	3	11	MASSACH	100		BURKE	1	0	0
89	5131	3	12	MASSACH	200		KEITH	1	0	0
89	10713	23	1	MICHIGA	100		CONYERS	1	0	0
89	10779	23	2	MICHIGA	100		VIVIAN	1	0	0
89	10776	23	3	MICHIGA	100		TODD	1	0	0
89	10597	23	4	MICHIGA	200		HUTCHINSON	1	0	0
89	3268	23	5	MICHIGA	200		FORD  G.	1	0	0
89	1620	23	6	MICHIGA	200		CHAMBERLAIN	1	0	0
89	10754	23	7	MICHIGA	100		MACKIE	1	0	0
89	10526	23	8	MICHIGA	200		HARVEY  J.	1	0	0
89	3824	23	9	MICHIGA	200		GRIFFIN	1	0	0
89	10794	23	9	MICHIGA	200		VANDER	1	0	0
89	1610	23	10	MICHIGA	200		CEDERBERG	1	0	0
89	10711	23	11	MICHIGA	100		CLEVENGER	1	0	0
89	7043	23	12	MICHIGA	100		O'HARA  J.	1	0	0
89	2594	23	13	MICHIGA	100		DIGGS	1	0	0
89	10540	23	14	MICHIGA	100		NEDZI	1	0	0
89	10727	23	15	MICHIGA	100		FORD  W.	1	0	0
89	2605	23	16	MICHIGA	100		DINGELL	1	0	0
89	3830	23	17	MICHIGA	100		GRIFFITHS	1	0	0
89	1087	23	18	MICHIGA	200		BROOMFIELD	1	0	0
89	10725	23	19	MICHIGA	100		FARNUM	1	0	0
89	7671	33	1	MINNESO	200		QUIE	1	0	0
89	6860	33	2	MINNESO	200		NELSEN	1	0	0
89	10533	33	3	MINNESO	200		MACGREGOR	1	0	0
89	5098	33	4	MINNESO	100		KARTH	1	0	0
89	10585	33	5	MINNESO	100		FRASER	1	0	0
89	10612	33	6	MINNESO	100		OLSON	1	0	0
89	5451	33	7	MINNESO	200		LANGEN	1	0	0
89	789	33	8	MINNESO	100		BLATNIK	1	0	0
89	13	46	1	MISSISS	100		ABERNETHY	1	1	1
89	10075	46	2	MISSISS	100		WHITTEN	1	1	1
89	10162	46	3	MISSISS	100		WILLIAMS	1	1	1
89	10781	46	4	MISSISS	200		WALKER  P.	1	1	1
89	1952	46	5	MISSISS	100		COLMER	1	1	1
89	5097	34	1	MISSOUR	100		KARSTEN	1	1	0
89	2275	34	2	MISSOUR	200		CURTIS	1	1	0
89	9072	34	3	MISSOUR	100		SULLIVAN	1	1	0
89	7717	34	4	MISSOUR	100		RANDALL	1	1	0
89	835	34	5	MISSOUR	100		BOLLING	1	1	0
89	4724	34	6	MISSOUR	100		HULL	1	1	0
89	10523	34	7	MISSOUR	200		HALL	1	1	0
89	10528	34	8	MISSOUR	100		ICHORD	1	1	0
89	10740	34	9	MISSOUR	100		HUNGATE	1	1	0
89	5056	34	10	MISSOUR	100		JONES  P.	1	1	0
89	10543	64	1	MONTANA	100		OLSEN	1	0	0
89	10503	64	2	MONTANA	200		BATTIN	1	0	0
89	10708	35	1	NEBRASK	100		CALLON	1	0	0
89	2255	35	2	NEBRASK	200		CUNNINGHAM	1	0	0
89	10534	35	3	NEBRASK	200		MARTIN  D.	1	0	0
89	433	65	1	NEVADA	100		BARING	1	0	0
89	10741	4	1	NEW HAM	100		HUOT	1	0	0
89	10581	4	2	NEW HAM	200		CLEVELAND	1	0	0
89	1393	12	1	NEW JER	200		CAHILL	1	0	0
89	10750	12	2	NEW JER	100		MCGRATH	1	0	0
89	10739	12	3	NEW JER	100		HOWARD	1	0	0
89	9322	12	4	NEW JER	100		THOMPSON  F	1	0	0
89	3364	12	5	NEW JER	200		FRELINGHUYS	1	0	0
89	2804	12	6	NEW JER	200		DWYER	1	0	0
89	10091	12	7	NEW JER	200		WIDNALL	1	0	0
89	10529	12	8	NEW JER	100		JOELSON	1	0	0
89	10737	12	9	NEW JER	100		HELSTOSKI	1	0	0
89	8010	12	10	NEW JER	100		RODINO	1	0	0
89	10609	12	11	NEW JER	100		MINISH	1	0	0
89	10745	12	12	NEW JER	100		KREBS	1	0	0
89	3433	12	13	NEW JER	100		GALLAGHER	1	0	0
89	2329	12	14	NEW JER	100		DANIELS	1	0	0
89	10613	12	15	NEW JER	100		PATTEN	1	0	0
89	10780	66	98	NEW MEX	100		WALKER  E.	1	0	0
89	6717	66	98	NEW MEX	100		MORRIS	1	0	0
89	10545	13	1	NEW YOR	100		PIKE	1	0	0
89	10592	13	2	NEW YOR	200		GROVER	1	0	0
89	10784	13	3	NEW YOR	100		WOLFF	1	0	0
89	10638	13	4	NEW YOR	200		WYDLER	1	0	0
89	10775	13	5	NEW YOR	100		TENZER	1	0	0
89	3967	13	6	NEW YOR	200		HALPERN	1	0	0
89	10500	13	7	NEW YOR	100		ADDABBO	1	0	0
89	10551	13	8	NEW YOR	100		ROSENTHAL	1	0	0
89	2476	13	9	NEW YOR	100		DELANEY	1	0	0
89	1611	13	10	NEW YOR	100		CELLER	1	0	0
89	5199	13	11	NEW YOR	100		KEOGH	1	0	0
89	5148	13	12	NEW YOR	100		KELLY	1	0	0
89	6792	13	13	NEW YOR	100		MULTER	1	0	0
89	8049	13	14	NEW YOR	100		ROONEY  J.	1	0	0
89	10508	13	15	NEW YOR	100		CAREY	1	0	0
89	10611	13	16	NEW YOR	100		MURPHY  J.	1	0	0
89	5678	13	17	NEW YOR	200		LINDSAY	1	0	0
89	10789	13	17	NEW YOR	200		KUPFERMAN	1	0	0
89	7568	13	18	NEW YOR	100		POWELL	1	0	0
89	3056	13	19	NEW YOR	100		FARBSTEIN	1	0	0
89	10555	13	20	NEW YOR	100		RYAN	1	0	0
89	10768	13	21	NEW YOR	100		SCHEUER	1	0	0
89	3575	13	22	NEW YOR	100		GILBERT	1	0	0
89	10705	13	23	NEW YOR	100		BINGHAM	1	0	0
89	3158	13	24	NEW YOR	200		FINO	1	0	0
89	10760	13	25	NEW YOR	100		OTTINGER	1	0	0
89	10618	13	26	NEW YOR	200		REID  O.	1	0	0
89	10718	13	27	NEW YOR	100		DOW	1	0	0
89	10764	13	28	NEW YOR	100		RESNICK	1	0	0
89	7003	13	29	NEW YOR	100		O'BRIEN	1	0	0
89	10530	13	30	NEW YOR	200		KING  C.J.	1	0	0
89	10749	13	31	NEW YOR	200		MCEWEN	1	0	0
89	7467	13	32	NEW YOR	200		PIRNIE	1	0	0
89	7995	13	33	NEW YOR	200		ROBISON	1	0	0
89	10733	13	34	NEW YOR	100		HANLEY	1	0	0
89	9017	13	35	NEW YOR	100		STRATTON	1	0	0
89	10596	13	36	NEW YOR	200		HORTON	1	0	0
89	10712	13	37	NEW YOR	200		CONABLE	1	0	0
89	3670	13	38	NEW YOR	200		GOODELL	1	0	0
89	10748	13	39	NEW YOR	100		MCCARTHY	1	0	0
89	10771	13	40	NEW YOR	200		SMITH  H.P.	1	0	0
89	2752	13	41	NEW YOR	100		DULSKI	1	0	0
89	846	47	1	NORTH C	100		BONNER	1	1	1
89	10788	47	1	NORTH C	100		JONES	1	1	1
89	3321	47	2	NORTH C	100		FOUNTAIN	1	1	1
89	10527	47	3	NORTH C	100		HENDERSEN	1	1	1
89	2032	47	4	NORTH C	100		COOLEY	1	1	1
89	8311	47	5	NORTH C	100		SCOTT	1	1	1
89	10531	47	6	NORTH C	100		KORNEGAY	1	1	1
89	5606	47	7	NORTH C	100		LENNON	1	1	1
89	5019	47	8	NORTH C	200		JONAS	1	1	1
89	10574	47	9	NORTH C	200		BROYHILL  J	1	1	1
89	10060	47	10	NORTH C	100		WHITENER	1	1	1
89	9230	47	11	NORTH C	100		TAYLOR	1	1	1
89	10569	36	1	NORTH D	200		ANDREWS  M.	1	0	0
89	10762	36	2	NORTH D	100		REDLIN	1	0	0
89	10729	24	1	OHIO	100		GILLIGAN	1	0	0
89	10510	24	2	OHIO	200		CLANCY	1	0	0
89	10747	24	3	OHIO	100		LOVE	1	0	0
89	6204	24	4	OHIO	200		MCCULLOCH	1	0	0
89	5495	24	5	OHIO	200		LATTA	1	0	0
89	10525	24	6	OHIO	200		HARSHA	1	0	0
89	1104	24	7	OHIO	200		BROWN  C.	1	0	0
89	10786	24	7	OHIO	200		BROWN	1	0	0
89	680	24	8	OHIO	200		BETTS	1	0	0
89	267	24	9	OHIO	100		ASHLEY	1	0	0
89	6579	24	10	OHIO	100		MOELLER	1	0	0
89	10773	24	11	OHIO	200		STANTON	1	0	0
89	2533	24	12	OHIO	200		DEVINE	1	0	0
89	10539	24	13	OHIO	200		MOSHER	1	0	0
89	310	24	14	OHIO	200		AYRES	1	0	0
89	8341	24	15	OHIO	100		SECREST	1	0	0
89	891	24	16	OHIO	200		BOW	1	0	0
89	10502	24	17	OHIO	200		ASHBROOK	1	0	0
89	4247	24	18	OHIO	100		HAYS	1	0	0
89	5301	24	19	OHIO	100		KIRWAN	1	0	0
89	3092	24	20	OHIO	100		FEIGHAN	1	0	0
89	9623	24	21	OHIO	100		VANIK	1	0	0
89	837	24	22	OHIO	200		BOLTON	1	0	0
89	6548	24	23	OHIO	200		MINSHALL	1	0	0
89	10774	24	99	OHIO	100		SWEENEY	1	0	0
89	590	53	1	OKLAHOM	200		BELCHER	1	1	0
89	2854	53	2	OKLAHOM	100		EDMONDSON	1	1	0
89	62	53	3	OKLAHOM	100		ALBERT	1	1	0
89	8866	53	4	OKLAHOM	100		STEED	1	1	0
89	4891	53	5	OKLAHOM	100		JARMAN	1	1	0
89	10743	53	6	OKLAHOM	100		JOHNSON  J.	1	1	0
89	10785	72	1	OREGON	200		WYATT	1	0	0
89	9551	72	2	OREGON	100		ULLMAN	1	0	0
89	3775	72	3	OREGON	100		GREEN  E.	1	0	0
89	10582	72	4	OREGON	100		DUNCAN  R.	1	0	0
89	465	14	1	PENNSYL	100		BARRETT	1	0	0
89	6936	14	2	PENNSYL	100		NIX	1	0	0
89	1368	14	3	PENNSYL	100		BYRNE	1	0	0
89	9408	14	4	PENNSYL	100		TOLL	1	0	0
89	10591	14	5	PENNSYL	100		GREEN  W.	1	0	0
89	7844	14	6	PENNSYL	100		RHODES  G.	1	0	0
89	10782	14	7	PENNSYL	200		WATKINS	1	0	0
89	2266	14	8	PENNSYL	200		CURTIN	1	0	0
89	2298	14	9	PENNSYL	200		DAGUE	1	0	0
89	10607	14	10	PENNSYL	200		MCDADE	1	0	0
89	3224	14	11	PENNSYL	100		FLOOD	1	0	0
89	9975	14	12	PENNSYL	200		WHALLEY	1	0	0
89	10557	14	13	PENNSYL	200		SCHWEIKER	1	0	0
89	6661	14	14	PENNSYL	100		MOORHEAD	1	0	0
89	10620	14	15	PENNSYL	100		ROONEY  F.	1	0	0
89	5377	14	16	PENNSYL	200		KUNKEL	1	0	0
89	8268	14	17	PENNSYL	200		SCHNEEBELI	1	0	0
89	2065	14	18	PENNSYL	200		CORBETT	1	0	0
89	10714	14	19	PENNSYL	100		CRALEY	1	0	0
89	4518	14	20	PENNSYL	100		HOLLAND	1	0	0
89	2513	14	21	PENNSYL	100		DENT	1	0	0
89	8247	14	22	PENNSYL	200		SAYLOR	1	0	0
89	10598	14	23	PENNSYL	200		JOHNSON  A.	1	0	0
89	10778	14	24	PENNSYL	100		VIGORITO	1	0	0
89	1763	14	25	PENNSYL	100		CLARK	1	0	0
89	6685	14	26	PENNSYL	100		MORGAN	1	0	0
89	3409	14	27	PENNSYL	200		FULTON  J.	1	0	0
89	10561	5	1	RHODE I	100		ST. GERMAIN	1	0	0
89	3246	5	2	RHODE I	100		FOGARTY	1	0	0
89	7925	48	1	SOUTH C	100		RIVERS  L.	1	1	1
89	90634	48	2	SOUTH C	100		WATSON	1	1	1
89	2672	48	3	SOUTH C	100		DORN	1	1	1
89	270	48	4	SOUTH C	100		ASHMORE	1	1	1
89	10728	48	5	SOUTH C	100		GETTYS	1	1	1
89	6353	48	6	SOUTH C	100		MCMILLAN	1	1	1
89	10548	37	1	SOUTH D	200		REIFEL	1	0	0
89	672	37	2	SOUTH D	200		BERRY	1	0	0
89	10616	54	1	TENNESS	200		QUILLEN	1	1	1
89	10719	54	2	TENNESS	200		DUNCAN  J.	1	1	1
89	10571	54	3	TENNESS	200		BROCK	1	1	1
89	3034	54	4	TENNESS	100		EVINS	1	1	1
89	10586	54	5	TENNESS	100		FULTON  R.	1	1	1
89	10701	54	6	TENNESS	100		ANDERSON  W	1	1	1
89	6826	54	7	TENNESS	100		MURRAY	1	1	1
89	3028	54	8	TENNESS	100		EVERETT	1	1	1
89	10731	54	9	TENNESS	100		GRIDER	1	1	1
89	7232	49	1	TEXAS	100		PATMAN	1	1	1
89	1077	49	2	TEXAS	100		BROOKS	1	1	1
89	567	49	3	TEXAS	100		BECKWORTH	1	1	1
89	10550	49	4	TEXAS	100		ROBERTS	1	1	1
89	10707	49	5	TEXAS	100		CABELL	1	1	1
89	9241	49	6	TEXAS	100		TEAGUE  O.	1	1	1
89	2700	49	7	TEXAS	100		DOWDY	1	1	1
89	9284	49	8	TEXAS	100		THOMAS	1	1	1
89	10792	49	8	TEXAS	100		THOMAS	1	1	1
89	9320	49	9	TEXAS	100		THOMPSON  C	1	1	1
89	10614	49	10	TEXAS	100		PICKLE	1	1	1
89	7498	49	11	TEXAS	100		POAGE	1	1	1
89	10391	49	12	TEXAS	100		WRIGHT	1	1	1
89	10546	49	13	TEXAS	100		PURCELL	1	1	1
89	10446	49	14	TEXAS	100		YOUNG	1	1	1
89	10716	49	15	TEXAS	100		DE LA GARZA	1	1	1
89	10783	49	16	TEXAS	100		WHITE  R.	1	1	1
89	1282	49	17	TEXAS	100		BURLESON	1	1	1
89	8035	49	18	TEXAS	100		ROGERS  W.	1	1	1
89	5924	49	19	TEXAS	100		MAHON	1	1	1
89	10520	49	20	TEXAS	100		GONZALEZ	1	1	1
89	3171	49	21	TEXAS	100		FISHER	1	1	1
89	1577	49	22	TEXAS	100		CASEY	1	1	1
89	10615	49	99	TEXAS	100		POOL	1	1	1
89	10576	67	1	UTAH	200		BURTON  L.	1	0	0
89	5258	67	2	UTAH	100		KING  D.	1	0	0
89	10562	6	1	VERMONT	200		STAFFORD	1	0	0
89	2706	40	1	VIRGINI	100		DOWNING	1	1	1
89	4064	40	2	VIRGINI	100		HARDY	1	1	1
89	10767	40	3	VIRGINI	100		SATTERFIELD	1	1	1
89	2	40	4	VIRGINI	100		ABBITT	1	1	1
89	9494	40	5	VIRGINI	100		TUCK	1	1	1
89	7500	40	6	VIRGINI	200		POFF	1	1	1
89	10603	40	7	VIRGINI	100		MARSH	1	1	1
89	8636	40	8	VIRGINI	100		SMITH  H.W.	1	1	1
89	4927	40	9	VIRGINI	100		JENNINGS	1	1	1
89	1154	40	10	VIRGINI	200		BROYHILL  J	1	1	1
89	7313	73	1	WASHING	200		PELLY	1	0	0
89	10756	73	2	WASHING	100		MEEDS	1	0	0
89	4043	73	3	WASHING	100		HANSEN  J.B	1	0	0
89	6101	73	4	WASHING	200		MAY	1	0	0
89	10726	73	5	WASHING	100		FOLEY	1	0	0
89	10738	73	6	WASHING	100		HICKS	1	0	0
89	10700	73	7	WASHING	100		ADAMS	1	0	0
89	6626	56	1	WEST VI	200		MOORE	1	1	0
89	8824	56	2	WEST VI	100		STAGGERS	1	1	0
89	8564	56	3	WEST VI	100		SLACK	1	1	0
89	4276	56	4	WEST VI	100		HECHLER	1	1	0
89	10744	56	5	WEST VI	100		KEE	1	1	0
89	10772	25	1	WISCONS	100		STALBAUM	1	0	0
89	5101	25	2	WISCONS	100		KASTENMEIER	1	0	0
89	10564	25	3	WISCONS	200		THOMPSON  V	1	0	0
89	10463	25	4	WISCONS	100		ZABLOCKI	1	0	0
89	7824	25	5	WISCONS	100		REUSS	1	0	0
89	10761	25	6	WISCONS	100		RACE	1	0	0
89	5410	25	7	WISCONS	200		LAIRD	1	0	0
89	1371	25	8	WISCONS	200		BYRNES	1	0	0
89	2383	25	9	WISCONS	200		DAVIS  G.	1	0	0
89	7046	25	10	WISCONS	200		O'KONSKI	1	0	0
89	10766	68	1	WYOMING	100		RONCALIO	1	0	0
90	10721	41	1	ALABAMA	200		EDWARDS  J.	1	1	1
90	10717	41	2	ALABAMA	200		DICKINSON	1	1	1
90	195	41	3	ALABAMA	100		ANDREWS  G.	1	1	1
90	11037	41	4	ALABAMA	100		NICHOLS	1	1	1
90	8353	41	5	ALABAMA	100		SELDEN	1	1	1
90	10706	41	6	ALABAMA	200		BUCHANAN	1	1	1
90	11000	41	7	ALABAMA	100		BEVILL	1	1	1
90	5058	41	8	ALABAMA	100		JONES  R.	1	1	1
90	11039	81	1	ALASKA	200		POLLOCK	1	0	0
90	7845	61	1	ARIZONA	200		RHODES  J.	1	0	0
90	10566	61	2	ARIZONA	100		UDALL	1	0	0
90	11050	61	3	ARIZONA	200		STEIGER  S.	1	0	0
90	3506	42	1	ARKANSA	100		GATHINGS	1	1	1
90	6532	42	2	ARKANSA	100		MILLS	1	1	1
90	11020	42	3	ARKANSA	200		HAMMERSCHMI	1	1	1
90	10791	42	4	ARKANSA	100		PRYOR	1	1	1
90	10579	71	1	CALIFOR	200		CLAUSEN	1	0	0
90	4957	71	2	CALIFOR	100		JOHNSON  H.	1	0	0
90	6756	71	3	CALIFOR	100		MOSS	1	0	0
90	10599	71	4	CALIFOR	100		LEGGETT	1	0	0
90	10577	71	5	CALIFOR	100		BURTON  P.	1	0	0
90	5929	71	6	CALIFOR	200		MAILLIARD	1	0	0
90	1911	71	7	CALIFOR	100		COHELAN	1	0	0
90	6483	71	8	CALIFOR	100		MILLER  G.	1	0	0
90	10583	71	9	CALIFOR	100		EDWARDS  D.	1	0	0
90	3867	71	10	CALIFOR	200		GUBSER	1	0	0
90	10461	71	11	CALIFOR	200		YOUNGER	1	0	0
90	11063	71	11	CALIFOR	200		MCCLOSKEY	1	0	0
90	10631	71	12	CALIFOR	200		TALCOTT	1	0	0
90	9240	71	13	CALIFOR	200		TEAGUE  C.	1	0	0
90	10793	71	14	CALIFOR	100		WALDIE	1	0	0
90	6240	71	15	CALIFOR	100		MCFALL	1	0	0
90	8549	71	16	CALIFOR	100		SISK	1	0	0
90	5255	71	17	CALIFOR	100		KING  C.R.	1	0	0
90	11031	71	18	CALIFOR	200		MATHIAS  R.	1	0	0
90	4514	71	19	CALIFOR	100		HOLIFIELD	1	0	0
90	8628	71	20	CALIFOR	200		SMITH  H.	1	0	0
90	10595	71	21	CALIFOR	100		HAWKINS	1	0	0
90	10511	71	22	CALIFOR	100		CORMAN	1	0	0
90	10580	71	23	CALIFOR	200		CLAWSON	1	0	0
90	5694	71	24	CALIFOR	200		LIPSCOMB	1	0	0
90	11055	71	25	CALIFOR	200		WIGGINS	1	0	0
90	10790	71	26	CALIFOR	100		REES	1	0	0
90	10763	71	27	CALIFOR	200		REINECKE	1	0	0
90	10505	71	28	CALIFOR	200		BELL	1	0	0
90	10573	71	29	CALIFOR	100		BROWN  G.	1	0	0
90	10621	71	30	CALIFOR	100		ROYBAL	1	0	0
90	10640	71	31	CALIFOR	100		WILSON  C.	1	0	0
90	4592	71	32	CALIFOR	200		HOSMER	1	0	0
90	11038	71	33	CALIFOR	200		PETTIS	1	0	0
90	10594	71	34	CALIFOR	100		HANNA	1	0	0
90	9578	71	35	CALIFOR	200		UTT	1	0	0
90	10249	71	36	CALIFOR	200		WILSON  B.	1	0	0
